DATE,REAINTRATREARAT10Y,CORESTICKM159SFRBATL,CPILFESL,EXPINF30YR,FPCPITOTLZGUSA,GDP,unrate,psr,m2,dspic,pce,reer,ir,ffer,tcs,indpro,ccpi,PCEPILFE,Price,Open,High,Low,Change %,value
2016-10-17,0.28979681,2.502268,249.142,2.08745861,1.26158320570536,18968.041,4.9,6.9,13071.66,13627.7,12828.1,115.53,1.7645,0.396451613,1248252.0,98.6703,249.142,98.961,97.89,98.15,98.17,97.81,-0.13%,241.741
2016-10-18,0.28979681,2.502268,249.142,2.08745861,1.26158320570536,18968.041,4.9,6.9,13071.66,13627.7,12828.1,115.53,1.7645,0.396451613,1248252.0,98.6703,249.142,98.961,97.89,97.87,97.96,97.61,0.00%,241.741
2016-10-19,0.28979681,2.502268,249.142,2.08745861,1.26158320570536,18968.041,4.9,6.9,13071.66,13627.7,12828.1,115.53,1.7645,0.396451613,1248252.0,98.6703,249.142,98.961,97.92,97.89,97.97,97.63,0.03%,241.741
2016-10-20,0.28979681,2.502268,249.142,2.08745861,1.26158320570536,18968.041,4.9,6.9,13071.66,13627.7,12828.1,115.53,1.7645,0.396451613,1248252.0,98.6703,249.142,98.961,98.31,97.85,98.4,97.66,0.40%,241.741
2016-10-21,0.28979681,2.502268,249.142,2.08745861,1.26158320570536,18968.041,4.9,6.9,13071.66,13627.7,12828.1,115.53,1.7645,0.396451613,1248252.0,98.6703,249.142,98.961,98.69,98.32,98.81,98.31,0.39%,241.741
2016-10-24,0.28979681,2.502268,249.142,2.08745861,1.26158320570536,18968.041,4.9,6.9,13071.66,13627.7,12828.1,115.53,1.7645,0.396451613,1248252.0,98.6703,249.142,98.961,98.76,98.64,98.85,98.54,0.07%,241.741
2016-10-25,0.28979681,2.502268,249.142,2.08745861,1.26158320570536,18968.041,4.9,6.9,13071.66,13627.7,12828.1,115.53,1.7645,0.396451613,1248252.0,98.6703,249.142,98.961,98.72,98.77,99.12,98.61,-0.04%,241.741
2016-10-26,0.28979681,2.502268,249.142,2.08745861,1.26158320570536,18968.041,4.9,6.9,13071.66,13627.7,12828.1,115.53,1.7645,0.396451613,1248252.0,98.6703,249.142,98.961,98.63,98.7,98.84,98.33,-0.09%,241.741
2016-10-27,0.28979681,2.502268,249.142,2.08745861,1.26158320570536,18968.041,4.9,6.9,13071.66,13627.7,12828.1,115.53,1.7645,0.396451613,1248252.0,98.6703,249.142,98.961,98.89,98.62,99.03,98.5,0.26%,241.741
2016-10-28,0.28979681,2.502268,249.142,2.08745861,1.26158320570536,18968.041,4.9,6.9,13071.66,13627.7,12828.1,115.53,1.7645,0.396451613,1248252.0,98.6703,249.142,98.961,98.35,98.92,98.94,98.24,-0.55%,241.741
2016-10-31,0.28979681,2.502268,249.142,2.08745861,1.26158320570536,18968.041,4.9,6.9,13071.66,13627.7,12828.1,115.53,1.7645,0.396451613,1248252.0,98.6703,249.142,98.961,98.44,98.3,98.7,98.29,0.09%,241.741
2016-11-01,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,97.7,98.39,98.48,97.64,-0.75%,242.026
2016-11-02,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,97.4,97.75,97.8,97.18,-0.31%,242.026
2016-11-03,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,97.16,97.37,97.46,97.04,-0.25%,242.026
2016-11-04,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,97.06,97.17,97.35,96.89,-0.10%,242.026
2016-11-07,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,97.78,97.54,97.87,97.22,0.74%,242.026
2016-11-08,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,97.86,97.74,98.0,97.55,0.08%,242.026
2016-11-09,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,98.5,97.68,98.7,95.89,0.65%,242.026
2016-11-10,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,98.78,98.61,99.08,98.31,0.28%,242.026
2016-11-11,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,99.06,98.85,99.13,98.54,0.28%,242.026
2016-11-14,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,100.11,99.13,100.22,99.13,1.06%,242.026
2016-11-15,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,100.23,99.8,100.26,99.45,0.12%,242.026
2016-11-16,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,100.41,100.18,100.57,99.9,0.18%,242.026
2016-11-17,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,100.89,100.26,101.01,99.96,0.48%,242.026
2016-11-18,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,101.21,100.97,101.48,100.83,0.32%,242.026
2016-11-21,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,101.05,101.28,101.4,100.74,-0.16%,242.026
2016-11-22,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,101.04,100.77,101.32,100.65,-0.01%,242.026
2016-11-23,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,101.7,100.95,101.91,100.89,0.65%,242.026
2016-11-24,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,101.7,101.82,102.05,101.43,0.00%,242.026
2016-11-25,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,101.49,101.84,101.92,101.21,-0.21%,242.026
2016-11-28,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,101.33,101.25,101.6,100.64,-0.16%,242.026
2016-11-29,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,100.93,101.18,101.64,100.86,-0.39%,242.026
2016-11-30,0.34660933,2.518564,249.481,2.11772036,1.26158320570536,18968.041,4.7,7.0,13191.775,13657.8,12853.6,118.21,2.142,0.406666667,1273992.0,98.2288,249.481,99.005,101.5,100.85,101.83,100.84,0.56%,242.026
2016-12-01,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,101.04,101.52,101.59,100.87,-0.45%,242.637
2016-12-02,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,100.77,100.88,101.11,100.62,-0.27%,242.637
2016-12-05,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,100.09,100.84,101.54,99.85,-0.67%,242.637
2016-12-06,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,100.49,100.13,100.58,99.98,0.40%,242.637
2016-12-07,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,100.23,100.48,100.6,100.13,-0.26%,242.637
2016-12-08,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,101.1,100.23,101.25,99.43,0.87%,242.637
2016-12-09,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,101.59,101.06,101.74,101.01,0.48%,242.637
2016-12-12,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,101.03,101.71,101.78,100.84,-0.55%,242.637
2016-12-13,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,101.07,100.89,101.16,100.75,0.04%,242.637
2016-12-14,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,101.76,101.04,102.35,100.73,0.68%,242.637
2016-12-15,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,103.02,102.23,103.56,102.16,1.24%,242.637
2016-12-16,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,102.95,103.16,103.27,102.62,-0.07%,242.637
2016-12-19,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,103.14,102.9,103.21,102.52,0.18%,242.637
2016-12-20,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,103.29,103.15,103.65,103.03,0.15%,242.637
2016-12-21,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,103.02,103.26,103.38,102.77,-0.26%,242.637
2016-12-22,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,103.09,103.05,103.14,102.59,0.07%,242.637
2016-12-23,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,103.01,103.08,103.23,102.88,-0.08%,242.637
2016-12-26,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,103.01,103.01,103.02,102.83,0.00%,242.637
2016-12-27,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,103.02,102.97,103.15,102.95,0.01%,242.637
2016-12-28,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,103.3,103.02,103.63,102.87,0.27%,242.637
2016-12-29,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,102.68,103.21,103.25,102.6,-0.60%,242.637
2016-12-30,0.70045658,2.585286,249.92,2.23287157,1.26158320570536,18968.041,4.7,6.5,13285.6,13685.3,12962.9,120.0,2.491904762,0.54,1277479.0,98.8958,249.92,99.12,102.21,102.13,102.59,101.91,-0.46%,242.637
2017-01-01,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,102.21,102.13,102.59,101.91,-0.46%,243.618
2017-01-02,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,102.83,102.38,102.94,102.21,0.61%,243.618
2017-01-03,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,103.21,102.88,103.82,102.59,0.37%,243.618
2017-01-04,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,102.7,103.17,103.44,102.39,-0.49%,243.618
2017-01-05,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,101.52,102.45,102.51,101.3,-1.15%,243.618
2017-01-06,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,102.22,101.4,102.29,101.37,0.69%,243.618
2017-01-09,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,101.93,102.25,102.52,101.8,-0.28%,243.618
2017-01-10,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,102.01,101.85,102.1,101.51,0.08%,243.618
2017-01-11,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,101.78,102.07,102.95,101.28,-0.23%,243.618
2017-01-12,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,101.35,101.67,101.8,100.72,-0.42%,243.618
2017-01-13,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,101.18,101.51,101.67,101.01,-0.17%,243.618
2017-01-16,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,101.18,101.66,101.73,101.32,0.00%,243.618
2017-01-17,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,100.33,101.54,101.62,100.26,-0.84%,243.618
2017-01-18,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,100.93,100.43,101.34,100.32,0.60%,243.618
2017-01-19,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,101.15,101.35,101.73,100.97,0.22%,243.618
2017-01-20,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,100.74,101.17,101.5,100.7,-0.41%,243.618
2017-01-23,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,100.16,100.74,100.74,99.9,-0.58%,243.618
2017-01-24,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,100.35,100.08,100.43,99.92,0.19%,243.618
2017-01-25,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,100.03,100.31,100.41,99.83,-0.32%,243.618
2017-01-26,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,100.38,99.91,100.73,99.79,0.35%,243.618
2017-01-27,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,100.53,100.49,100.82,100.32,0.15%,243.618
2017-01-30,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,100.43,100.32,101.02,100.17,-0.10%,243.618
2017-01-31,0.72565107,2.651739,250.467,2.21648964,2.13011000365961,19148.194,4.7,6.9,13293.72,13742.1,13015.1,120.2,2.4325,0.649677419,1257424.0,98.7446,250.462,99.385,99.51,100.33,100.51,99.43,-0.92%,243.618
2017-02-01,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,99.64,99.56,100.04,99.5,0.13%,244.006
2017-02-02,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,99.79,99.76,99.87,99.23,0.15%,244.006
2017-02-03,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,99.87,99.79,100.26,99.56,0.08%,244.006
2017-02-06,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,99.91,99.65,100.25,99.63,0.04%,244.006
2017-02-07,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,100.26,99.93,100.72,99.91,0.35%,244.006
2017-02-08,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,100.28,100.44,100.64,100.06,0.02%,244.006
2017-02-09,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,100.65,100.22,100.68,100.08,0.37%,244.006
2017-02-10,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,100.8,100.67,101.01,100.58,0.15%,244.006
2017-02-13,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,100.96,100.84,101.11,100.58,0.16%,244.006
2017-02-14,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,101.25,100.98,101.38,100.7,0.29%,244.006
2017-02-15,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,101.18,101.22,101.76,101.0,-0.07%,244.006
2017-02-16,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,100.44,101.05,101.07,100.41,-0.73%,244.006
2017-02-17,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,100.95,100.52,100.96,100.45,0.51%,244.006
2017-02-20,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,100.95,100.93,100.98,100.77,0.00%,244.006
2017-02-21,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,101.37,100.93,101.6,100.91,0.42%,244.006
2017-02-22,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,101.22,101.4,101.72,101.17,-0.15%,244.006
2017-02-23,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,101.05,101.38,101.44,100.87,-0.17%,244.006
2017-02-24,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,101.09,100.95,101.17,100.66,0.04%,244.006
2017-02-27,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,101.13,101.11,101.27,100.69,0.04%,244.006
2017-02-28,0.77438158,2.664566,250.998,2.22225506,2.13011000365961,19148.194,4.6,7.2,13300.475,13792.3,13034.7,118.41,2.418947368,0.656785714,1279822.0,98.3676,250.903,99.561,101.12,101.21,101.4,100.78,-0.01%,244.006
2017-03-01,0.91650302,2.436586,250.944,2.21174436,2.13011000365961,19148.194,4.4,7.2,13481.275,13851.3,13089.6,117.81,2.48173913,0.786129032,1277963.0,99.1065,250.836,99.519,101.78,101.43,101.97,101.23,0.65%,243.892
2017-03-02,0.91650302,2.436586,250.944,2.21174436,2.13011000365961,19148.194,4.4,7.2,13481.275,13851.3,13089.6,117.81,2.48173913,0.786129032,1277963.0,99.1065,250.836,99.519,102.2,101.92,102.26,101.78,0.41%,243.892
2017-03-03,0.91650302,2.436586,250.944,2.21174436,2.13011000365961,19148.194,4.4,7.2,13481.275,13851.3,13089.6,117.81,2.48173913,0.786129032,1277963.0,99.1065,250.836,99.519,101.54,102.13,102.17,101.34,-0.65%,243.892
2017-03-06,0.91650302,2.436586,250.944,2.21174436,2.13011000365961,19148.194,4.4,7.2,13481.275,13851.3,13089.6,117.81,2.48173913,0.786129032,1277963.0,99.1065,250.836,99.519,101.64,101.4,101.75,101.22,0.10%,243.892
2017-03-07,0.91650302,2.436586,250.944,2.21174436,2.13011000365961,19148.194,4.4,7.2,13481.275,13851.3,13089.6,117.81,2.48173913,0.786129032,1277963.0,99.1065,250.836,99.519,101.81,101.68,101.91,101.53,0.17%,243.892
2017-03-08,0.91650302,2.436586,250.944,2.21174436,2.13011000365961,19148.194,4.4,7.2,13481.275,13851.3,13089.6,117.81,2.48173913,0.786129032,1277963.0,99.1065,250.836,99.519,102.07,101.79,102.19,101.71,0.26%,243.892
2017-03-09,0.91650302,2.436586,250.944,2.21174436,2.13011000365961,19148.194,4.4,7.2,13481.275,13851.3,13089.6,117.81,2.48173913,0.786129032,1277963.0,99.1065,250.836,99.519,101.85,102.11,102.25,101.7,-0.22%,243.892
2017-03-10,0.91650302,2.436586,250.944,2.21174436,2.13011000365961,19148.194,4.4,7.2,13481.275,13851.3,13089.6,117.81,2.48173913,0.786129032,1277963.0,99.1065,250.836,99.519,101.25,101.99,102.0,101.17,-0.59%,243.892
2017-03-13,0.91650302,2.436586,250.944,2.21174436,2.13011000365961,19148.194,4.4,7.2,13481.275,13851.3,13089.6,117.81,2.48173913,0.786129032,1277963.0,99.1065,250.836,99.519,101.31,101.31,101.39,101.01,0.06%,243.892
2017-03-14,0.91650302,2.436586,250.944,2.21174436,2.13011000365961,19148.194,4.4,7.2,13481.275,13851.3,13089.6,117.81,2.48173913,0.786129032,1277963.0,99.1065,250.836,99.519,101.7,101.4,101.79,101.34,0.38%,243.892
2017-03-15,0.91650302,2.436586,250.944,2.21174436,2.13011000365961,19148.194,4.4,7.2,13481.275,13851.3,13089.6,117.81,2.48173913,0.786129032,1277963.0,99.1065,250.836,99.519,100.74,101.71,101.72,100.49,-0.94%,243.892
2017-03-16,0.91650302,2.436586,250.944,2.21174436,2.13011000365961,19148.194,4.4,7.2,13481.275,13851.3,13089.6,117.81,2.48173913,0.786129032,1277963.0,99.1065,250.836,99.519,100.36,100.56,100.75,100.21,-0.38%,243.892
2017-03-17,0.91650302,2.436586,250.944,2.21174436,2.13011000365961,19148.194,4.4,7.2,13481.275,13851.3,13089.6,117.81,2.48173913,0.786129032,1277963.0,99.1065,250.836,99.519,100.3,100.24,100.47,100.14,-0.06%,243.892
2017-03-20,0.91650302,2.436586,250.944,2.21174436,2.13011000365961,19148.194,4.4,7.2,13481.275,13851.3,13089.6,117.81,2.48173913,0.786129032,1277963.0,99.1065,250.836,99.519,100.41,100.36,100.45,100.02,0.11%,243.892
